Environment,SarCategory,Response,date,LocationFindLocationLatitude,LocationFindLocationLongitude
Undetermined,Cat2,SAROP,2013-06-01,-38.0455045,174.5288292
Undetermined,Cat2,Communications,2015-06-01,-37.222346,145.390441
Air,Cat2,Communications,2016-06-01,-37.672204,176.196014
Undetermined,Cat2,SAROP,2017-05-01,-43.4153296,169.5725027
Air,Cat2,Communications,2018-04-01,-40.896669,176.064998
Air,Cat2,Communications,2011-08-01,-40.1953356,175.3728359
Air,Cat2,Communications,2012-08-01,-44.008336,168.4848343
Undetermined,Cat2,Communications,2013-06-01,-33.021833,151.685333
Undetermined,Cat2,SAROP,2014-07-01,-27.714981,176.618742
Land,Cat2,Communications,2015-06-01,-36.6831639,174.6441661
Undetermined,Cat2,Communications,2016-06-01,-33.853657,151.237344
Undetermined,Cat2,Communications,2017-05-01,-21.149751,-175.203584
Land,Cat2,Communications,2018-04-01,-36.694504,174.611164
Land,Cat2,SAROP,2010-07-01,-38.43333333,174.75
Air,Cat2,Communications,2011-08-01,-40.0856999,174.9000161
Air,Cat2,SAROP,2014-07-01,-41.7226649,173.8354995
Land,Cat2,Communications,2015-07-01,-20.711066,139.496828
Undetermined,Cat2,Communications,2016-06-01,1.886947,-157.328979
Undetermined,Cat2,Communications,2017-05-01,24.702506,58.726531
Undetermined,Cat2,Communications,2018-04-01,-46.138663,166.582338
Air,Cat2,Communications,2011-08-01,-43.900004,171.7833351
Undetermined,Cat2,Communications,2012-08-01,-34.7473361,167.6508313
Air,Cat2,Communications,2013-06-01,-37.9213374,176.9171671
Air,Cat2,Communications,2014-07-01,-36.0971665,173.980834
Air,Cat2,Communications,2015-07-01,-37.78612,175.279838
Land,Cat2,Communications,2016-06-01,-35.289274,149.12362
NA,Cat2,Communications,2017-05-01,-22.412587,145.803377
Air,Cat2,Communications,2018-04-01,-6.713026,146.999516
Undetermined,Cat2,SAROP,2011-08-01,-52.5725,169.19
Undetermined,Cat2,SAROP,2012-08-01,-36.8375024,174.746168
Undetermined,Cat2,Communications,2013-06-01,-26.949,162.062
NA,Cat2,Communications,2014-07-01,-41.186408,174.947959
NA,Cat2,Communications,2016-06-01,-41.054475,173.208944
Air,Cat2,Communications,2017-05-01,-46.415185,168.322118
Air,Cat2,Communications,2018-04-01,-37.673331,176.231664
Undetermined,Cat2,SAROP,2010-08-01,-19.59266667,-172.0086667
Air,Cat2,Communications,2011-08-01,-35.1883338,174.0430037
Undetermined,Cat2,Communications,2013-07-01,-41.6661676,176.3543344
Undetermined,Cat2,SAROP,2014-07-01,-32.526603,175.653226
Air,Cat2,Communications,2015-07-01,-17.728313,177.444328
Air,Cat2,Communications,2016-06-01,-39.037044,174.065913
Air,Cat2,Communications,2017-05-01,-36.985003,175.0116713
Air,Cat2,Communications,2018-04-01,-45.021664,168.73667
Air,Cat2,Communications,2011-08-01,-36.6236686,174.7053344
NA,Cat2,SAROP,2012-08-01,-37.4033303,174.616663
Undetermined,Cat2,Communications,2013-07-01,-18.513667,146.992833
Air,Cat2,Communications,2014-07-01,-45.0166693,168.7333353
Land,Cat2,Communications,2015-07-01,-39.487283,176.719285
NA,Cat2,Communications,2016-06-01,-41.185829,174.946501
Air,Cat2,Communications,2017-05-01,-41.525,174.5583362
Air,Cat2,Communications,2018-05-01,-41.162374,160.352937
Land,Cat2,Communications,2011-08-01,-35.712833,147.330833
Undetermined,Cat2,Communications,2012-08-01,-21.251667,-176.477667
NA,Cat2,Communications,2013-07-01,-40.9620021,175.6950042
NA,Cat2,Communications,2014-07-01,-41.186408,174.947959
Undetermined,Cat2,Communications,2015-07-01,-29.303287,163.498005
NA,Cat2,Communications,2016-06-01,-4.574331,-133.231326
NA,Cat2,Communications,2017-05-01,-9.64216,160.22528
Air,Cat2,Communications,2018-05-01,-42.629139,172.797915
Air,Cat2,Communications,2011-08-01,-26.266,-60.661
Undetermined,Cat2,SAROP,2012-08-01,-38.1166627,174.6666699
Undetermined,Cat2,Communications,2013-07-01,-8.25,157.25
Undetermined,Cat2,SAROP,2014-07-01,-42.5250023,170.5166691
Undetermined,Cat2,Communications,2016-06-01,-37.182691,174.357757
Air,Cat2,Communications,2017-05-01,-36.6570008,176.6573305
Undetermined,Cat2,Communications,2018-05-01,-34.138131,163.212823
NA,Cat2,Communications,2011-08-01,-9.5,160
Undetermined,Cat2,Communications,2012-08-01,-42.3528291,171.1708324
Air,Cat2,Communications,2013-07-01,-36.950996,174.7911616
Undetermined,Cat2,SAROP,2014-07-01,-37.6244967,176.1488356
NA,Cat2,Communications,2015-07-01,-41.186408,174.947959
NA,Cat2,Communications,2016-06-01,-33.928582,151.327476
Land,Cat2,SAROP,2017-05-01,-42.8078308,171.6521693
Land,Cat2,Communications,2018-05-01,-37.775882,175.480943
Air,Cat2,Communications,2011-08-01,-75.75,161
NA,Cat2,SAROP,2012-08-01,-40.3538323,175.6098332
Land,Cat2,SAROP,2013-07-01,-37.7875026,175.2791657
Land,Cat2,Communications,2015-07-01,-37.0399956,175.68217
NA,Cat2,Communications,2016-06-01,-40.567955,173.054772
Land,Cat2,SAROP,2017-05-01,-42.3488361,173.4133368
Undetermined,Cat2,Communications,2011-08-01,-37.9483294,177.0001623
Undetermined,Cat2,SAROP,2012-08-01,-41.033334,171.0833282
Air,Cat2,Communications,2013-07-01,-17.735,168.321667
Undetermined,Cat2,Communications,2014-07-01,-38.0898302,174.7971666
Undetermined,Cat2,Communications,2015-07-01,-37.0536665,176.6098385
Undetermined,Cat2,Communications,2016-06-01,-37.609389,176.005998
Land,Cat2,SAROP,2017-05-01,-45.1478348,168.0166702
Air,Cat2,Communications,2018-05-01,-37.004496,174.795496
Air,Cat2,Communications,2011-08-01,-35.1173375,173.2666665
Undetermined,Cat2,Communications,2012-08-01,-12.694,-160.206
Undetermined,Cat2,Communications,2013-07-01,1.651667,172.954167
Air,Cat2,Communications,2014-07-01,-37.032772,174.982677
Undetermined,Cat2,Communications,2015-07-01,-39.4308371,173.2251691
Undetermined,Cat2,Communications,2016-06-01,-41.089157,173.281042
Land,Cat2,SAROP,2017-05-01,-38.3818327,177.7843285
Air,Cat2,Communications,2018-05-01,-40.208335,175.383335
Air,Cat2,SAROP,2011-08-01,-40.1983337,175.3829963
NA,Cat2,SAROP,2012-08-01,-40.1666703,175.6999961
NA,Cat2,Communications,2013-07-01,-41.18677,174.9464776
Undetermined,Cat2,Communications,2014-07-01,-37.0071641,174.6854988
Undetermined,Cat2,Communications,2015-07-01,-37.0681674,175.0520053
NA,Cat2,Communications,2016-06-01,-33.925164,151.317863
Undetermined,Cat2,SAROP,2017-05-01,-46.1923323,166.6559974
Land,Cat2,Communications,2018-05-01,-37.746671,176.124498
Air,Cat2,Communications,2011-09-01,-37.036169,174.9703333
Land,Cat2,SAROP,2012-08-01,-40.8488296,175.3566712
Land,Cat2,Communications,2013-07-01,-37.953833,144.994667
Air,Cat2,Communications,2014-07-01,-41.2569976,173.2885022
Air,Cat2,Communications,2015-07-01,-15.159719,-173.359881
Air,Cat2,Communications,2016-06-01,-43.44149,172.871026
Land,Cat2,Communications,2017-05-01,-38.681442,178.036502
Air,Cat2,Communications,2018-05-01,-43.314998,172.515
Undetermined,Cat2,Communications,2011-09-01,-43.5999975,172.7166674
Undetermined,Cat2,SAROP,2012-08-01,-41.550004,174.5833365
Land,Cat2,SAROP,2013-07-01,-40.0150802,176.0382696
Undetermined,Cat2,Communications,2014-07-01,-41.7226649,173.8354995
Land,Cat2,SAROP,2015-07-01,-35.6266644,174.1554955
Undetermined,Cat2,Communications,2016-06-01,-17.349273,178.823835
Land,Cat2,Communications,2017-05-01,-39.8021709,175.3666638
Land,Cat2,SAROP,2018-05-01,-37.063165,175.185666
Air,Cat2,Communications,2011-09-01,-37.8061625,175.2811704
Undetermined,Cat2,Communications,2012-08-01,-10.033833,-166.189167
Air,Cat2,Communications,2013-07-01,-38.1056627,176.3255003
Undetermined,Cat2,Communications,2014-07-01,-20.519833,115.98471
Air,Cat2,Communications,2015-07-01,-62.833294,-169.251619
Land,Cat2,Communications,2016-06-01,-38.67406,176.472847
Air,Cat2,Communications,2017-05-01,-14.334022,-170.711293
Undetermined,Cat2,Communications,2011-09-01,-41.4245024,174.4305045
Undetermined,Cat2,Communications,2012-08-01,-31.45,163.216667
Land,Cat2,SAROP,2013-07-01,-39.2578335,174.7021723
NA,Cat2,Communications,2014-07-01,-18.752752,175.416306
Air,Cat2,Communications,2015-07-01,-37.010835,174.7851699
Air,Cat2,Communications,2016-06-01,-36.655924,174.654956
Air,Cat2,Communications,2017-05-01,-14.272715,-170.69855
Land,Cat2,SAROP,2018-05-01,-41.596665,173.011663
Air,Cat2,Communications,2011-09-01,-29.489333,149.85
Air,Cat2,Communications,2012-08-01,-38.108336,176.316671
Undetermined,Cat2,Communications,2013-07-01,-35.690333,150.308167
Undetermined,Cat2,Communications,2014-07-01,1.26671,103.600086
Air,Cat2,Communications,2015-07-01,-43.4833321,172.5423327
Undetermined,Cat2,Communications,2016-06-01,-37.660981,175.555657
NA,Cat2,SAROP,2017-05-01,-36.821669,175.1699979
Air,Cat2,Communications,2018-05-01,-36.956669,175.008331
NA,Cat2,Communications,2011-09-01,-41.18677,174.9464776
Air,Cat2,Communications,2012-08-01,-43.3499981,172.5499989
NA,Cat2,Communications,2013-07-01,-40.9528366,174.6890043
Land,Cat2,SAROP,2014-07-01,-36.3633336,174.5555027
Undetermined,Cat2,Communications,2015-07-01,-29.765648,175.462129
NA,Cat2,Communications,2016-06-01,-18.615374,-173.978962
Land,Cat2,SAROP,2017-05-01,-41.92,172.5566643
Land,Cat2,Communications,2018-05-01,-43.43167,172.660001
Undetermined,Cat2,SAROP,2010-08-01,1.002333333,172.977
Air,Cat2,Communications,2011-09-01,-43.5125042,169.6174995
Air,Cat2,Communications,2012-08-01,-40.6568315,175.1189942
Undetermined,Cat2,Communications,2013-07-01,-19.889833,-174.405167
Undetermined,Cat2,Communications,2014-07-01,-46.4475038,169.8228378
NA,Cat2,Communications,2016-06-01,-19.258619,146.823159
Air,Cat2,Communications,2017-05-01,-37.8691679,175.3286618
Air,Cat2,Communications,2018-05-01,-37.019997,174.988338
Undetermined,Cat2,SAROP,2011-09-01,-5.9,-173.8
Land,Cat2,Communications,2012-08-01,-41.799333,145.776667
Air,Cat2,Communications,2013-07-01,-44.3035041,171.2263313
Air,Cat2,Communications,2014-07-01,-34.707982,138.626398
Air,Cat2,Communications,2015-07-01,-43.5000015,172.516664
NA,Cat2,Communications,2016-06-01,-41.185829,174.946501
Land,Cat2,Communications,2017-05-01,-40.5833336,172.6344988
Air,Cat2,Communications,2018-05-01,-35.020001,173.611663
NA,Cat2,Communications,2011-09-01,-27.186,151.305167
Air,Cat2,Communications,2012-08-01,-40.1500013,175.6166715
Air,Cat2,Communications,2013-07-01,-37.8938378,175.4238303
NA,Cat2,Communications,2014-07-01,-36.392347,150.064993
Land,Cat2,Communications,2015-07-01,-46.8713305,167.7618393
Air,Cat2,Communications,2016-06-01,-38.236006,175.893699
Undetermined,Cat2,SAROP,2017-05-01,-20.4593,-174.761615
Undetermined,Cat2,Communications,2018-05-01,-21.084156,-175.188115
Undetermined,Cat2,SAROP,2011-09-01,-11.725167,-164.426167
Undetermined,Cat2,SAROP,2012-08-01,-46.757164,168.5833287
NA,Cat2,Communications,2013-07-01,-18.136667,178.396667
Air,Cat2,Communications,2014-07-01,-14.338802,-170.684446
NA,Cat2,Communications,2015-07-01,-29.531205,153.256516
NA,Cat2,SAROP,2016-06-01,-36.616807,174.748545
Land,Cat2,SAROP,2017-05-01,-39.684503,177.0591687
Land,Cat2,Communications,2018-05-01,-43.499997,172.727835
Undetermined,Cat2,Communications,2011-09-01,7.35,147.866667
Undetermined,Cat2,Communications,2012-08-01,-41.276167,174.7748386
Air,Cat2,SAROP,2013-07-01,-43.1666634,171.8786666
Undetermined,Cat2,SAROP,2014-07-01,-34.6805036,173.7588378
Air,Cat2,Communications,2015-07-01,-35.2575024,173.9121634
Air,Cat2,Communications,2017-05-01,-29.01521,167.94204
Air,Cat2,Communications,2018-05-01,-41.18653,174.948153
Undetermined,Cat2,Communications,2011-09-01,-1.066667,174.6
Land,Cat2,SAROP,2012-08-01,-36.970004,175.1555015
Air,Cat2,Communications,2013-07-01,-35.7676637,174.3676684
Land,Cat2,Communications,2014-07-01,-38.9893305,175.8016666
Air,Cat2,Communications,2015-07-01,-37.0386683,174.9745015
NA,Cat2,Communications,2016-06-01,-5.208711,136.056196
Undetermined,Cat2,Communications,2017-05-01,-16.770711,179.235353
Air,Cat2,Communications,2018-05-01,-37.021669,175.041671
Air,Cat2,Communications,2011-09-01,-41.2949964,173.2263349
Undetermined,Cat2,Communications,2012-08-01,-46.5774964,166.8696629
Air,Cat2,Communications,2013-07-01,-44.2016662,169.0541714
Undetermined,Cat2,Communications,2014-07-01,-19.258154,146.816399
Land,Cat2,Communications,2016-06-01,-43.523526,172.775633
Undetermined,Cat2,Communications,2017-05-01,-39.066667,167.6666661
Undetermined,Cat2,Communications,2018-05-01,-25.434854,-129.98891
Land,Cat2,SAROP,2010-08-01,-37.78466667,176.302
Land,Cat2,SAROP,2011-09-01,-39.0453292,176.0541677
Air,Cat2,Communications,2012-08-01,-37.8506685,175.4704978
Undetermined,Cat2,SAROP,2013-07-01,-30.109667,172.069167
NA,Cat2,Communications,2014-07-01,-9.777968,158.928075
Land,Cat2,SAROP,2015-07-01,-42.3933297,172.4733297
Undetermined,Cat2,SAROP,2016-06-01,-34.222507,173.190569
Land,Cat2,SAROP,2017-05-01,-38.38217,177.6454959
Land,Cat2,Communications,2018-05-01,-44.718831,168.278833
Undetermined,Cat2,SAROP,2010-08-01,-48,179.7333333
Air,Cat2,Communications,2011-09-01,-41.18677,174.9464776
Air,Cat2,Communications,2012-08-01,-43.4759973,172.5410033
NA,Cat2,Communications,2013-07-01,-41.18677,174.9464776
Land,Cat2,Communications,2014-07-01,-43.3343337,172.0800002
Air,Cat2,Communications,2015-07-01,-33.7166677,177.2833343
NA,Cat2,Communications,2017-05-01,-20.006855,148.236161
Undetermined,Cat2,Communications,2018-05-01,-23.711276,179.390784
Land,Cat2,SAROP,2011-09-01,-42.3159984,172.419999
Undetermined,Cat2,Communications,2012-08-01,-37.3333327,176.2543306
Air,Cat2,Communications,2013-07-01,-37.727,144.905333
Land,Cat2,SAROP,2014-07-01,-39.8733336,176.0221686
Air,Cat2,Communications,2015-07-01,-41.6726669,171.5813361
Land,Cat2,Communications,2016-06-01,52.392531,-172.342179
Undetermined,Cat2,Communications,2017-05-01,-34.9365009,174.4233288
Land,Cat2,SAROP,2018-05-01,-43.401165,171.804504
Air,Cat2,Communications,2012-08-01,-41.3228354,174.8168358
NA,Cat2,Communications,2013-07-01,-77.846667,166.661
NA,Cat2,Communications,2014-07-01,-27.983272,175.233516
Land,Cat2,Communications,2015-07-01,-30.084009,145.908619
Air,Cat2,Communications,2016-06-01,-44.39152,171.270844
NA,Cat2,Communications,2017-05-01,-41.18676,174.94647
Undetermined,Cat2,Communications,2018-05-01,-36.757833,175.505501
Land,Cat2,Communications,2011-09-01,-39.9939983,176.5523358
Air,Cat2,Communications,2012-08-01,-39.9633325,175.0249978
Undetermined,Cat2,Communications,2013-07-01,-16.4795,145.467
Air,Cat2,Communications,2014-07-01,-40.2546679,175.6053352
Land,Cat2,Communications,2015-07-01,-38.3091706,175.8879947
Air,Cat2,Communications,2016-06-01,-43.306251,172.775382
Undetermined,Cat2,Communications,2017-05-01,-38.667913,177.988458
Land,Cat2,Communications,2018-05-01,-39.329997,176.25117
Air,Cat2,Communications,2011-09-01,-41.2891698,173.2475012
Land,Cat2,SAROP,2012-08-01,-39.1655011,176.2155027
Air,Cat2,Communications,2013-07-01,-35.6226647,174.2395025
NA,Cat2,Communications,2014-07-01,-41.031984,145.812575
Undetermined,Cat2,Communications,2015-07-01,-35.9873349,172.9036632
NA,Cat2,Communications,2016-06-01,-41.032724,173.257009
Land,Cat2,SAROP,2017-05-01,-43.6333367,169.7555044
Air,Cat2,Communications,2018-05-01,-37.007913,174.785089
Land,Cat2,SAROP,2011-09-01,-36.6333325,174.7500038
Air,Cat2,Communications,2012-08-01,-39.622331,176.8241682
Air,Cat2,Communications,2013-07-01,-43.4806639,172.5506625
Undetermined,Cat2,Communications,2014-07-01,30.270805,120.17669
Undetermined,Cat2,Communications,2015-07-01,-37.803427,176.524757
Air,Cat2,Communications,2016-06-01,-39.484868,176.952149
Air,Cat2,Communications,2017-06-01,-43.4633359,172.5566628
Undetermined,Cat2,Communications,2018-05-01,-37.999996,166.500003
Undetermined,Cat2,SAROP,2011-09-01,1.316667,172.983333
Undetermined,Cat2,Communications,2012-08-01,-38.824167,143.766833
Air,Cat2,Communications,2013-07-01,-38.3063347,174.6746619
Air,Cat2,Communications,2014-07-01,-37.0038299,174.7978286
Air,Cat2,Communications,2015-07-01,-51.515067,-173.727657
Land,Cat2,SAROP,2016-06-01,-43.60014,170.14007
Land,Cat2,Communications,2017-06-01,-45.7244967,168.8744994
Undetermined,Cat2,Communications,2018-05-01,-36.974836,175.533167
Undetermined,Cat2,Communications,2011-09-01,-46.5991706,168.3458395
Undetermined,Cat2,SAROP,2012-09-01,-33.7866634,172.6316631
Undetermined,Cat2,Communications,2013-07-01,-36.8418292,174.7656672
NA,Cat2,Communications,2014-07-01,-17.917762,178.480785
NA,Cat2,Communications,2015-07-01,-17.97302,178.502139
Land,Cat2,Communications,2016-06-01,-43.882913,169.994462
NA,Cat2,Communications,2017-06-01,-37.7108374,175.2583362
Undetermined,Cat2,Communications,2018-05-01,-17.766902,177.363882
Air,Cat2,Communications,2011-09-01,-43.6263345,170.1209974
Air,Cat2,Communications,2012-09-01,-43.4855018,172.5400038
Air,Cat2,Communications,2013-07-01,-15.9,177.273167
Undetermined,Cat2,SAROP,2014-07-01,-41.186408,174.947959
NA,Cat2,Communications,2015-07-01,-9.4755,161.377522
Air,Cat2,Communications,2016-06-01,-34.276995,172.979082
Land,Cat2,Communications,2017-06-01,-43.3920031,172.6273289
Undetermined,Cat2,Communications,2018-05-01,-20.413513,148.570612
Air,Cat2,Communications,2011-09-01,-35.116667,155.75
Land,Cat2,SAROP,2012-09-01,-46.1756692,167.4114998
Air,Cat2,Communications,2013-07-01,-37.903834,175.4363383
Undetermined,Cat2,Communications,2014-07-01,1.266774,103.600118
Undetermined,Cat2,SAROP,2015-07-01,-41.5201698,170.6481713
NA,Cat2,Communications,2016-06-01,-41.185829,174.946501
Undetermined,Cat2,Communications,2017-06-01,-40.876067,160.422186
Undetermined,Cat2,Communications,2018-05-01,-37.818945,144.92829
Land,Cat2,SAROP,2010-08-01,-46.71666667,167.75
Air,Cat2,Communications,2011-09-01,-37.7878294,175.2818328
Land,Cat2,Communications,2012-09-01,-46.2133343,169.9544949
Air,Cat2,Communications,2013-07-01,-43.2813343,170.943837
Air,Cat2,Communications,2014-07-01,-39.386398,161.682055
Undetermined,Cat2,Communications,2015-07-01,-38.566692,145.370704
Undetermined,Cat2,Communications,2016-06-01,-44.381215,171.278569
Land,Cat2,SAROP,2017-06-01,-41.5999978,173.003336
Air,Cat2,Communications,2018-05-01,-42.804093,-177.734577
Undetermined,Cat2,Communications,2011-09-01,-16.047,-179.999
Air,Cat2,Communications,2012-09-01,-38.7388328,176.0853314
Air,Cat2,Communications,2014-07-01,-37.0336647,174.9669971
NA,Cat2,Communications,2015-07-01,-41.186408,174.947959
Land,Cat2,Communications,2016-06-01,-36.837116,174.680756
Air,Cat2,Communications,2017-06-01,-37.8786623,175.4530047
NA,Cat2,Communications,2018-05-01,-9.056484,145.002352
Air,Cat2,Communications,2011-09-01,-43.4705011,172.5491676
Undetermined,Cat2,Communications,2012-09-01,-19.256333,146.791667
Air,Cat2,Communications,2014-08-01,-39.4666661,176.8666683
NA,Cat2,Communications,2015-07-01,-14.354969,-170.758936
Land,Cat2,SAROP,2016-06-01,-46.996743,167.837158
Land,Cat2,SAROP,2017-06-01,-39.5611647,176.4311646
Air,Cat2,Communications,2018-05-01,38.446816,-101.858378
Air,Cat2,Communications,2011-09-01,-45.9281653,170.1988286
Air,Cat2,Communications,2012-09-01,-69,-131
Air,Cat2,Communications,2013-07-01,-45.8570039,170.3581603
Undetermined,Cat2,SAROP,2014-08-01,-20.25149,-174.788038
NA,Cat2,Communications,2015-07-01,-34.481668,150.79786
NA,Cat2,Communications,2016-06-01,-35.318331,174.12118
Land,Cat2,Communications,2017-06-01,-16.917173,145.776329
Land,Cat2,Communications,2018-05-01,-41.146665,175.005001
