date,Environment,SarCategory,Response,PoliceEventNumber,LocationFindLocationLatitude,LocationFindLocationLongitude,Status,District,Area,reporting_lag_days
2017-03-01,Air,Cat2,Communications,NA,-21.966874,149.665584,Closed,NA,Unknown,0
2017-03-01,Land,Cat2,SAROP,NA,-40.8933313,172.2966653,Closed,NA,Nelson Bays,0
2017-03-01,Land,Cat2,SAROP,NA,-45.734497,170.456672,Closed,NA,Otago Coastal,0
2017-03-01,Marine,Cat2,SAROP,NA,-40.8733373,174.1599968,Closed,NA,Marlborough,0
2017-03-01,Air,Cat2,Communications,NA,-35.8528349,174.5161668,Closed,NA,Whangarei,0
2017-03-01,Marine,Cat2,Communications,NA,24.520245,54.312022,Closed,NA,Unknown,0
2017-03-01,Undetermined,Cat2,SAROP,NA,-38.6318357,175.919328,Closed,NA,Taupo,0
2017-03-01,Land,Cat2,Communications,NA,-35.0533359,173.3833314,Closed,NA,Far North,0
2017-03-01,Land,Cat2,SAROP,NA,-42.8033354,171.7066637,Closed,NA,West Coast,0
2017-03-01,Air,Cat2,Communications,NA,-41.5130045,173.8708337,Closed,NA,Marlborough,0
2017-03-01,Air,Cat2,SAROP,NA,-42.0415012,171.9513349,Closed,NA,West Coast,0
2017-03-01,Air,Cat2,Communications,NA,-38.435,175.2600011,Closed,NA,Waikato West,0
2017-03-01,Air,Cat2,Communications,NA,-43.4896691,172.546329,Closed,NA,Canterbury Metro,0
2017-03-01,Air,Cat2,Communications,NA,-43.4863354,172.5368316,Closed,NA,Canterbury Metro,0
2017-03-01,Undetermined,Cat2,Communications,NA,-41.2883317,174.9149945,Closed,NA,Hutt Valley,0
2017-03-01,Undetermined,Cat2,Communications,NA,-35.8266652,174.2583316,Closed,NA,Whangarei,0
2017-03-01,Air,Cat2,Communications,NA,-46.3958342,169.6671622,Closed,NA,Otago Coastal,0
2017-03-01,Land,Cat2,SAROP,NA,-39.7744961,175.4478366,Closed,NA,Whanganui,0
2017-03-01,Land,Cat2,SAROP,NA,-42.8866645,171.5100056,Closed,NA,West Coast,0
2017-03-01,Air,Cat2,Communications,NA,-35.7668344,174.3604972,Closed,NA,Whangarei,0
2017-03-01,Marine,Cat1,SAROP,p028740433,-36.793966,174.864939,Closed,Waitemata,Auckland Central,0
2017-03-01,Marine,Cat1,SAROP,P028926698,-36.832324,174.795748,Closed,Waitemata,North Shore,0
2017-03-01,Marine,Cat1,SAROP,P028893544,-36.695062,174.759756,Closed,Waitemata,North Shore,0
2017-03-01,Marine,Cat1,SAROP,P029026546,-35.488088,174.150594,Closed,Bay of Plenty,Far North,0
2017-03-01,Land,Cat1,SAROP,p232323232,-44.408579,168.399949,Closed,Southern,West Coast,0
2017-03-01,Marine,Cat1,SAROP,P029007968,-41.357499,174.726512,Closed,Wellington,Wellington,0
2017-03-01,Land,Cat1,SAROP,P029015516,-44.66166,171.1344498,Closed,Canterbury,Mid-South Canterbury,0
2017-03-01,Marine,Cat1,SAROP,P028892392,-42.433119,173.699539,Closed,Tasman,Marlborough,0
2017-03-01,Marine,Cat1,SAROP,P028941916,-36.330127,174.813618,Closed,Auckland City,Rodney,0
2017-03-01,Land,Cat1,SAROP,P028708802,-44.060443,171.4191507,Closed,Canterbury,Mid-South Canterbury,0
2017-03-01,Land,Cat1,SAROP,p024714205,-44.666485,169.152316,Closed,Southern,Otago Lakes Central,0
2017-03-01,Land,Cat1,SAROP,P029029702,-37.6825311,175.1474776,Closed,Waikato,Waikato West,0
2017-03-01,Land,Cat1,SAROP,P028817887,-37.6947454,176.1418177,Closed,Bay of Plenty,Western Bay of Plenty,0
2017-04-01,Land,Cat1,SAROP,P029143913,-39.088587,175.650189,Closed,Bay of Plenty,Taupo,0
2017-04-01,Marine,Cat1,SAROP,P029203994,-36.100829,174.593943,Closed,Waitemata,Rodney,0
2017-04-01,Land,Cat1,SAROP,P029190100,-41.333266,174.660264,Closed,Wellington,Wellington,0
2017-04-01,Land,Cat1,SAROP,P029119049,-38.321596,175.709902,Closed,Bay of Plenty,Taupo,0
2017-04-01,Marine,Cat1,SAROP,P029238893,-36.626113,174.72951,Closed,Waitemata,Rodney,0
2017-04-01,Land,Cat1,SAROP,P029109968,-39.153977,175.633827,Closed,Bay of Plenty,Whanganui,0
2017-04-01,Land,Cat1,SAROP,P029057588,-43.262169,170.359641,Closed,Tasman,West Coast,0
2017-04-01,Marine,Cat1,SAROP,P029161017,-43.5714268,172.7684181,Closed,Canterbury,Canterbury Metro,0
2017-04-01,Land,Cat1,SAROP,P029198708,-44.6503302,170.9786849,Closed,Canterbury,Mid-South Canterbury,0
2017-04-01,Land,Cat1,SAROP,P029261046,-37.1998321,174.9008621,Closed,Counties Manukau,Counties/Manukau South,0
2017-04-01,Land,Cat1,SAROP,P029070570,-41.3057506,174.7622743,Closed,Wellington,Wellington,0
2017-04-01,Marine,Cat1,SAROP,P029313318,-36.982768,174.656595,Closed,Auckland City,Waitakere,0
2017-04-01,Land,Cat1,SAROP,P029283247,-38.3236193,175.7104464,Closed,Bay of Plenty,Taupo,0
2017-04-01,Land,Cat1,SAROP,P029110797,-41.447065,173.879234,Closed,Tasman,Marlborough,0
2017-04-01,Marine,Cat1,SAROP,P029036091,-36.83102,174.745429,Closed,Auckland City,North Shore,0
2017-04-01,Land,Cat1,SAROP,P029229762,-40.3519999,175.5859558,Closed,Central,Manawatu,0
2017-04-01,Marine,Cat1,SAROP,P029169351,-41.264328,174.786887,Closed,Auckland City,Wellington,0
2017-04-01,Marine,Cat1,SAROP,P029245479,-45.024772,168.669289,Closed,Wellington,Otago Lakes Central,0
2017-04-01,Land,Cat1,SAROP,P029297762,-35.2196965,173.4554025,Closed,Northland,Far North,0
2017-04-01,Land,Cat1,SAROP,P029246776,-37.7863133,175.2777552,Closed,Waikato,Hamilton City,0
2017-04-01,Land,Cat1,SAROP,P029213748,-45.0324183,168.6630892,Closed,Southern,Otago Lakes Central,0
2017-04-01,Land,Cat1,SAROP,P029274636,-36.856204,174.7627451,Closed,Auckland City,Auckland Central,0
2017-04-01,Marine,Cat1,SAROP,P029279479,-36.801946,175.108254,Closed,Auckland City,Auckland Central,0
2017-04-01,Land,Cat1,SAROP,P029047730,-41.22758,175.0259166,Closed,Wellington,Hutt Valley,0
2017-04-01,Marine,Cat1,SAROP,P029198099,-37.800217,174.868427,Closed,Waikato,Waikato West,0
2017-04-01,Marine,Cat1,SAROP,P029274933,-46.018009,170.174828,Closed,Southern,Otago Coastal,0
2017-04-01,Land,Cat1,SAROP,P029152241,-38.675218,176.134507,Closed,Bay of Plenty,Taupo,0
2017-04-01,Marine,Cat1,SAROP,P029055531,-37.4540005,175.9682551,Closed,Waikato,Waikato East,0
2017-04-01,Land,Cat1,SAROP,P029320766,-37.8017144,175.3013627,Closed,Waikato,Hamilton City,0
2017-04-01,Land,Cat1,SAROP,P029035959,-40.8518321,174.9290106,Closed,Wellington,Kapiti-Mana,0
2017-04-01,Marine,Cat1,SAROP,P029261809,-41.330027,174.848357,Closed,Wellington,Wellington,0
2017-04-01,Land,Cat1,SAROP,p029207422,-43.4423497,172.7020189,Closed,Canterbury,Canterbury Metro,0
2017-04-01,Marine,Cat1,SAROP,P029336098,-41.0903361,173.5461693,Closed,Tasman,Nelson Bays,0
2017-04-01,Marine,Cat1,SAROP,P029036064,-36.720782,174.947895,Closed,Auckland City,Auckland Central,0
2017-04-01,Marine,Cat1,SAROP,P029247507,-37.8155975,174.8271093,Closed,Waikato,Waikato West,0
2017-04-01,Marine,Cat1,SAROP,p029262390,-43.627943,172.690134,Closed,Canterbury,Canterbury Metro,0
2017-04-01,Land,Cat1,SAROP,P029314628,-39.392181,176.372222,Closed,Eastern,Hawkes Bay,0
2017-04-01,Marine,Cat1,SAROP,P029119411,-41.10085,174.867106,Closed,Wellington,Kapiti-Mana,0
2017-04-01,Land,Cat1,SAROP,p029108592,-43.718172,170.094355,Closed,Canterbury,Mid-South Canterbury,0
2017-04-01,Land,Cat1,SAROP,P029219309,-37.7733133,175.8851357,Closed,Waikato,Waikato East,0
2017-04-01,Land,Cat1,SAROP,P029219186,-39.0755731,175.657492,Closed,Bay of Plenty,Taupo,0
2017-04-01,Land,Cat1,SAROP,P029292153,-39.0924005,175.6480774,Closed,Bay of Plenty,Taupo,0
2017-04-01,Marine,Cat1,SAROP,P029270618,-36.928026,174.7791,Closed,Counties Manukau,Auckland East,0
2017-04-01,Marine,Cat1,SAROP,p029130455,-35.771227,174.337861,Closed,Northland,Whangarei,0
2017-04-01,Marine,Cat1,SAROP,P029191891,-36.821744,175.701048,Closed,Waikato,Waikato East,0
2017-04-01,Marine,Cat1,SAROP,P029292942,-41.342781,174.312751,Closed,Wellington,Marlborough,0
2017-04-01,Land,Cat1,SAROP,P029283781,-35.718589,174.254269,Closed,Northland,Whangarei,0
2017-04-01,Land,Cat1,SAROP,P029189304,-41.1203913,174.1864327,Closed,Tasman,Marlborough,0
2017-04-01,Land,Cat1,SAROP,P029198814,-37.0271987,174.5293214,Closed,Auckland City,Waitakere,0
2017-04-01,Land,Cat1,SAROP,P029128890,-39.158294,175.688966,Closed,Bay of Plenty,Taupo,0
2017-04-01,Land,Cat1,SAROP,P029044440,-43.338041,171.925798,Closed,Canterbury,Canterbury Metro,0
2017-04-01,Marine,Cat1,SAROP,P029304305,-45.906398,170.426095,Closed,Southern,Otago Coastal,0
2017-04-01,Land,Cat1,SAROP,P029301829,-38.7151035,176.099615,Closed,Bay of Plenty,Taupo,0
2017-04-01,Land,Cat1,SAROP,P029127506,-36.7811964,174.7546382,Closed,Waitemata,North Shore,0
2017-04-01,Marine,Cat1,SAROP,p029345772,-37.579346,178.299734,Closed,Eastern,Tairawhiti,0
2017-04-01,Land,Cat1,SAROP,P029274351,-38.9862019,176.1544332,Closed,Bay of Plenty,Taupo,0
2017-04-01,Land,Cat1,SAROP,P029220118,-39.0758378,175.6565541,Closed,Bay of Plenty,Taupo,0
2017-04-01,Marine,Cat1,SAROP,P029260672,-36.226996,175.391148,Closed,Auckland City,Auckland Central,0
2017-04-01,Land,Cat1,SAROP,P029349193,-43.490721,172.616342,Closed,Canterbury,Canterbury Metro,0
2017-04-01,Land,Cat2,SAROP,P029239952,-38.9983365,176.4888279,Closed,Bay of Plenty,Taupo,0
2017-04-01,Marine,Cat1,SAROP,P029291957,-45.933562,170.498561,Closed,Southern,Otago Coastal,0
2017-04-01,Land,Cat1,SAROP,P029203052,-36.9143056,174.926313,Closed,Counties Manukau,Counties/Manukau East,0
2017-04-01,Marine,Cat1,SAROP,P029084691,-38.734418,176.010108,Closed,Bay of Plenty,Taupo,0
2017-04-01,Land,Cat1,SAROP,p029293975,-40.9491072,175.6541369,Closed,Wellington,Wairarapa,0
2017-04-01,Land,Cat1,SAROP,P029274483,-37.2811034,175.8533129,Closed,Waikato,Waikato East,0
2017-04-01,Land,Cat1,SAROP,P029136041,-36.793641,174.781528,Closed,Waitemata,North Shore,0
2017-04-01,Marine,Cat1,SAROP,P029205820,-37.729204,176.118413,Closed,Bay of Plenty,Western Bay of Plenty,0
2017-04-01,Land,Cat1,SAROP,P029272437,-39.2576094,175.5648252,Closed,Central,Whanganui,0
2017-04-01,Land,Cat1,SAROP,P029093608,-40.766666,175.382132,Closed,Central,Manawatu,0
2017-04-01,Marine,Cat1,SAROP,P029185554,-36.850192,174.856883,Closed,Auckland City,Auckland Central,0
2017-04-01,Land,Cat2,SAROP,P029253351,-41.898998,172.6921704,Closed,Tasman,Nelson Bays,0
2017-04-01,Land,Cat1,SAROP,P029047410,-36.4849011,174.6552698,Closed,Waitemata,Rodney,0
2017-04-01,Land,Cat1,SAROP,P029271281,-36.8552281,174.7372057,Closed,Auckland City,Auckland West,0
2017-04-01,Land,Cat1,SAROP,P029143264,-36.910579,174.711174,Closed,Auckland City,Auckland West,0
2017-04-01,Land,Cat1,SAROP,p029272512,-43.3265727,171.5079907,Closed,Canterbury,Canterbury Metro,0
2017-04-01,Land,Cat1,SAROP,P029230817,-36.9044703,174.7135065,Closed,Auckland City,Auckland West,0
2017-04-01,Marine,Cat1,SAROP,P029118817,-36.840648,174.766356,Closed,Auckland City,Auckland Central,0
2017-04-01,Land,Cat1,SAROP,P029217902,-41.2782818,173.2780403,Closed,Tasman,Nelson Bays,0
2017-04-01,Marine,Cat1,SAROP,P029245099,-37.2783062,175.0441192,Closed,Waikato,Counties/Manukau South,0
2017-04-01,Marine,Cat1,SAROP,P029118568,-36.979106,174.46832,Closed,Auckland City,Waitakere,0
2017-04-01,Land,Cat1,SAROP,P029155031,-36.855228,174.737206,Closed,Auckland City,Auckland West,0
2017-04-01,Land,Cat1,SAROP,P029219532,-39.1012764,175.6503753,Closed,Bay of Plenty,Taupo,0
2017-04-01,Land,Cat1,SAROP,P029274139,-39.1811262,176.4317357,Closed,Eastern,Hawkes Bay,0
2017-04-01,Marine,Cat1,SAROP,P029206267,-36.850312,174.817382,Closed,Auckland City,Auckland East,0
2017-04-01,Marine,Cat1,SAROP,P029215386,-37.0059604,175.8658646,Closed,Waikato,Waikato East,0
2017-04-01,Marine,Cat1,SAROP,P029206071,-36.817971,174.706667,Closed,Waitemata,North Shore,0
2017-04-01,Marine,Cat1,SAROP,P029346366,-40.830351,172.893512,Closed,Tasman,Nelson Bays,0
2017-04-01,Land,Cat1,SAROP,P029291668,-39.2893172,174.1161875,Closed,Central,Taranaki,0
2017-04-01,Marine,Cat1,SAROP,P029269769,-41.121692,174.809481,Closed,Wellington,Kapiti-Mana,0
2017-04-01,Land,Cat1,SAROP,P029265427,-37.792532,175.2962743,Closed,Waikato,Hamilton City,0
2017-04-01,Land,Cat1,SAROP,P029263578,-39.3031241,174.0550202,Closed,Central,Taranaki,0
2017-04-01,Land,Cat1,SAROP,P029032168,-39.1551755,175.6334207,Closed,Central,Whanganui,0
2017-04-01,Land,Cat1,SAROP,P029280798,-35.2574315,174.112471,Closed,Northland,Far North,0
2017-04-01,Marine,Cat1,SAROP,P029329950,-36.639574,174.73825,Closed,Waitemata,Rodney,0
2017-04-01,Land,Cat1,SAROP,P123456780,-36.96465,174.9817753,Closed,Counties Manukau,Counties/Manukau East,0
2017-04-01,Land,Cat1,SAROP,P029215557,-39.157146,175.631745,Closed,Central,Whanganui,0
2017-04-01,Land,Cat1,SAROP,P029197425,-41.3232872,175.0635283,Closed,Wellington,Wairarapa,0
2017-04-01,Marine,Cat1,SAROP,P029198303,-36.832447,174.796162,Closed,Waitemata,North Shore,0
2017-04-01,Land,Cat1,SAROP,P029266896,-41.3322221,173.1210356,Closed,Tasman,Nelson Bays,0
2017-04-01,Land,Cat1,SAROP,P029241989,-36.6539136,174.5528602,Closed,Waitemata,Rodney,0
2017-04-01,Land,Cat1,SAROP,P029196539,-39.3846006,175.3976508,Closed,Central,Whanganui,0
2017-04-01,Land,Cat1,SAROP,P029154942,-45.71872,170.440234,Closed,Southern,Otago Coastal,0
2017-04-01,Marine,Cat1,SAROP,P029215561,-41.2659426,173.2620501,Closed,Tasman,Nelson Bays,0
2017-04-01,Marine,Cat1,SAROP,P029289946,-40.741293,175.117234,Closed,Central,Manawatu,0
2017-04-01,Land,Cat1,SAROP,P029261712,-36.8731961,174.7614079,Closed,Auckland City,Auckland Central,0
2017-04-01,Land,Cat1,SAROP,P029285042,-36.9087763,174.7464672,Closed,Auckland City,Auckland West,0
2017-04-01,Marine,Cat1,SAROP,P029261280,-36.771854,174.678101,Closed,Auckland City,North Shore,0
2017-04-01,Land,Cat1,SAROP,P029273432,-43.885176,171.2372138,Closed,Canterbury,Mid-South Canterbury,0
2017-04-01,Marine,Cat1,SAROP,P029092760,-42.6450018,172.8366718,Closed,Canterbury,Canterbury Metro,0
2017-04-01,Marine,Cat1,SAROP,P029290335,-33.9448348,174.4650047,Closed,Waitemata,Unknown,0
2017-04-01,Land,Cat1,SAROP,P029241533,-41.9727135,172.7710041,Closed,Tasman,Nelson Bays,0
2017-04-01,Land,Cat1,SAROP,P029273982,-37.3935764,175.6630689,Closed,Waikato,Waikato East,0
2017-04-01,Marine,Cat1,SAROP,P029204428,-36.828592,174.425578,Closed,Waitemata,Rodney,0
2017-04-01,Marine,Cat1,SAROP,P029164492,-41.326069,174.79585,Closed,Wellington,Wellington,0
2017-04-01,Land,Cat1,SAROP,P029096701,-39.130272,175.657315,Closed,Bay of Plenty,Taupo,0
2017-04-01,Land,Cat1,SAROP,P029250283,-38.1581501,175.8554926,Closed,Bay of Plenty,Taupo,0
2017-04-01,Marine,Cat2,SAROP,P029212127,-40.6491709,174.7308304,Closed,Central,Unknown,0
2017-04-01,Marine,Cat1,SAROP,P029258327,-36.812158,174.94789,Closed,Auckland City,Auckland Central,0
2017-04-01,Land,Cat1,SAROP,P029252871,-45.0289841,168.6455008,Closed,Southern,Otago Lakes Central,0
2017-04-01,Land,Cat1,SAROP,P029337162,-41.0872018,175.3061247,Closed,Wellington,Wairarapa,0
2017-04-01,Land,Cat1,SAROP,P029289970,-41.2706677,173.2935411,Closed,Tasman,Nelson Bays,0
2017-04-01,Land,Cat1,SAROP,P029129086,-36.890471,174.44807,Closed,Waitemata,Waitakere,0
2017-04-01,Land,Cat1,SAROP,P029200315,-36.8488734,174.7828652,Closed,Auckland City,Auckland Central,0
2017-04-01,Land,Cat1,SAROP,p029227612,-43.5267929,172.5742162,Closed,Canterbury,Canterbury Metro,0
2017-04-01,Marine,Cat1,SAROP,P029032911,-37.283389,174.654801,Closed,Auckland City,Counties/Manukau South,0
2017-04-01,Land,Cat1,SAROP,P029284685,-39.369075,176.327133,Closed,Eastern,Whanganui,0
2017-04-01,Marine,Cat1,SAROP,P029175163,-37.2076694,175.8813331,Closed,Waikato,Waikato East,0
2017-04-01,Marine,Cat1,SAROP,P029193918,-41.258225,174.865922,Closed,Wellington,Wellington,0
2017-04-01,Land,Cat1,SAROP,P029274017,-40.871612,175.2306672,Closed,Central,Manawatu,0
2017-04-01,Land,Cat1,SAROP,P029128045,-40.931653,175.676038,Closed,Wellington,Wairarapa,0
2017-04-01,Land,Cat1,SAROP,P029185922,-37.7956371,176.0798039,Closed,Bay of Plenty,Western Bay of Plenty,0
2017-04-01,Land,Cat1,SAROP,P029186442,-45.0306786,168.6490916,Closed,Southern,Otago Lakes Central,0
2017-04-01,Marine,Cat1,SAROP,P029076767,-38.728279,176.147921,Closed,Auckland City,Taupo,0
2017-04-01,Marine,Cat1,SAROP,P029096465,-41.349917,174.7724,Closed,Wellington,Wellington,0
2017-04-01,Land,Cat1,SAROP,P029293408,-37.7941587,175.2825953,Closed,Waikato,Hamilton City,0
2017-04-01,Land,Cat1,SAROP,P029248702,-36.9632997,174.8406123,Closed,Counties Manukau,Counties/Manukau West,0
2017-04-01,Marine,Cat1,SAROP,P029204702,-46.05215,170.188284,Closed,Southern,Otago Coastal,0
2017-04-01,Marine,Cat1,SAROP,P029119686,-41.249157,174.902089,Closed,Wellington,Hutt Valley,0
2017-04-01,Marine,Cat1,SAROP,P029106904,-36.830092,174.444895,Closed,Auckland City,Rodney,0
2017-04-01,Marine,Cat1,SAROP,P029193638,-36.830905,174.745462,Closed,Auckland City,North Shore,0
2017-04-01,Marine,Cat1,SAROP,P029056714,-38.694081,176.065203,Closed,Bay of Plenty,Taupo,0
2017-04-01,Land,Cat1,SAROP,P029283516,-38.0771586,176.200683,Closed,Bay of Plenty,Rotorua,0
2017-04-01,Land,Cat1,SAROP,P029045181,-45.1456492,168.7841792,Closed,Southern,Otago Lakes Central,0
2017-04-01,Land,Cat1,SAROP,P029230130,-39.107716,175.6528368,Closed,Bay of Plenty,Taupo,0
2017-04-01,Land,Cat1,SAROP,P029255817,-39.3697519,175.1429426,Closed,Central,Whanganui,0
2017-04-01,Land,Cat1,SAROP,p029109895,-41.267181,174.924834,Closed,Wellington,Hutt Valley,0
2017-04-01,Land,Cat1,SAROP,P029227953,-37.0600393,174.9657325,Closed,Counties Manukau,Counties/Manukau South,0
2017-04-01,Marine,Cat1,SAROP,P029283278,-36.197439,175.417364,Closed,Auckland City,Auckland Central,0
2017-04-01,Land,Cat1,SAROP,P029218586,-41.1297254,173.007458,Closed,Tasman,Nelson Bays,0
2017-04-01,Marine,Cat1,SAROP,P029087590,-39.034424,175.803952,Closed,Bay of Plenty,Taupo,0
2017-04-01,Land,Cat1,SAROP,P029100040,-44.731856,171.044346,Closed,Canterbury,Mid-South Canterbury,0
2017-04-01,Land,Cat1,SAROP,P029198925,-45.8581584,170.5121486,Closed,Southern,Otago Coastal,0
2017-04-01,Land,Cat1,SAROP,P029352078,-45.3280599,168.8692514,Closed,Southern,Otago Lakes Central,0
2017-04-01,Land,Cat1,SAROP,P029150752,-35.211836,174.301373,Closed,Northland,Far North,0
2017-04-01,Land,Cat1,SAROP,p756475658,-45.0169051,168.6594651,Closed,Southern,Otago Lakes Central,0
2017-04-01,Land,Cat1,SAROP,P029072793,-38.7857758,176.7778679,Closed,Bay of Plenty,Tairawhiti,0
2017-04-01,Marine,Cat1,SAROP,P029229449,-43.9515639,170.5138666,Closed,Canterbury,Mid-South Canterbury,0
2017-04-01,Land,Cat1,SAROP,P029246406,-41.3880652,173.2162515,Closed,Tasman,Nelson Bays,0
2017-04-01,Land,Cat1,SAROP,P029230526,-39.0759638,175.6565589,Closed,Bay of Plenty,Taupo,0
2017-04-01,Land,Cat1,SAROP,P029122697,-37.186302,174.885777,Closed,Counties Manukau,Counties/Manukau South,0
2017-04-01,Land,Cat1,SAROP,P029312543,-39.2056943,175.5287746,Closed,Central,Whanganui,0
2017-04-01,Land,Cat1,SAROP,P029260234,-40.7851966,172.9616351,Closed,Tasman,Nelson Bays,0
2017-04-01,Marine,Cat1,SAROP,P029173842,-37.68622,175.181546,Closed,Waikato,Waikato West,0
2017-04-01,Land,Cat1,SAROP,P029292329,-45.0327949,168.6392192,Closed,Southern,Otago Lakes Central,0
2017-04-01,Land,Cat1,SAROP,P029161296,-43.6098712,171.3827157,Closed,Canterbury,Mid-South Canterbury,0
2017-04-01,Land,Cat2,SAROP,P029189258,-39.872163,176.0499988,Closed,Central,Manawatu,0
2017-04-01,Marine,Cat1,SAROP,P029272751,-36.8749249,175.8241666,Closed,Waikato,Waikato East,0
2017-04-01,Land,Cat1,Other,NA,-43.8868342,169.7143383,Closed,NA,West Coast,0
2017-04-01,Marine,Cat1,Other,NA,-40.8739956,174.981334,Closed,NA,Kapiti-Mana,0
2017-04-01,Undetermined,Cat1,Other,NA,-37.029504,174.7963316,Closed,NA,Counties/Manukau West,0
2017-04-01,Land,Cat2,SAROP,NA,-42.6255028,172.0778386,Closed,NA,Canterbury Metro,0
2017-04-01,Undetermined,Cat2,Communications,NA,-23.380056,150.475428,Closed,NA,Unknown,0
2017-04-01,Land,Cat2,Communications,NA,-35.0318291,173.4056719,Closed,NA,Far North,0
2017-04-01,Land,Cat2,Communications,NA,-43.9616668,171.711664,Closed,NA,Mid-South Canterbury,0
2017-04-01,Land,Cat2,Communications,NA,-40.1133291,176.4604988,Closed,NA,Hawkes Bay,0
2017-04-01,Marine,Cat2,Communications,NA,-17.772035,177.380533,Closed,NA,Unknown,0
2017-04-01,Undetermined,Cat2,Communications,NA,-41.2350022,174.9100003,Closed,NA,Hutt Valley,0
2017-04-01,Land,Cat2,SAROP,NA,-45.2754999,170.6933317,Closed,NA,Otago Coastal,0
2017-04-01,Marine,Cat2,Communications,NA,-36.8555016,174.8011671,Closed,NA,Auckland Central,0
2017-04-01,Land,Cat2,Communications,NA,-35.1900029,173.4650015,Closed,NA,Far North,0
2017-04-01,Marine,Cat2,Communications,NA,7.657562,150.746085,Closed,NA,Unknown,0
2017-04-01,Land,Cat2,Communications,NA,-43.8868342,169.7143383,Closed,NA,West Coast,0
2017-04-01,Undetermined,Cat2,Communications,NA,-41.186771,174.946492,Closed,NA,Hutt Valley,0
2017-04-01,Marine,Cat2,SAROP,NA,1.016771,173.009279,Closed,NA,Unknown,0
2017-04-01,Air,Cat2,Communications,NA,-43.2609981,169.8219959,Closed,NA,West Coast,0
2017-04-01,Air,Cat2,Communications,NA,-40.2063322,175.3878351,Closed,NA,Manawatu,0
2017-04-01,Land,Cat2,Communications,NA,-41.0624962,172.9780058,Closed,NA,Nelson Bays,0
2017-04-01,Land,Cat2,Communications,NA,-40.8761683,171.4990056,Closed,NA,Unknown,0
2017-04-01,Air,Cat2,Communications,NA,-45.4183303,167.7333331,Closed,NA,Southland,0
2017-04-01,Marine,Cat2,Communications,NA,-12.035762,-125.501997,Closed,NA,Unknown,0
2017-04-01,Air,Cat2,Communications,NA,-38.0111653,177.6896706,Closed,NA,Eastern Bay of Plenty,0
2017-04-01,Air,Cat2,Communications,NA,-40.3208318,175.6168343,Closed,NA,Manawatu,0
2017-04-01,Air,Cat2,Communications,NA,-37.1200018,175.1450054,Closed,NA,Counties/Manukau South,0
2017-04-01,Air,Cat2,Communications,NA,-40.9749969,175.6331657,Closed,NA,Wairarapa,0
2017-04-01,Land,Cat2,SAROP,NA,-42.4288334,172.7678316,Closed,NA,Canterbury Metro,0
2017-04-01,Land,Cat2,Communications,NA,-37.173035,143.98211,Closed,NA,Unknown,0
2017-04-01,Air,Cat2,Communications,NA,-45.133348,-158.097693,Closed,NA,Unknown,0
2017-04-01,Marine,Cat2,Communications,NA,-40.940506,160.373462,Closed,NA,Unknown,0
2017-04-01,Air,Cat2,Communications,NA,-10.803323,-124.575493,Closed,NA,Unknown,0
2017-04-01,Marine,Cat2,Communications,NA,-36.8311662,174.7400027,Closed,NA,North Shore,0
2017-04-01,Undetermined,Cat2,Communications,NA,-36.8270036,174.7558297,Closed,NA,North Shore,0
2017-04-01,Marine,Cat2,SAROP,NA,-10.406925,-125.487359,Closed,NA,Unknown,0
2017-04-01,Marine,Cat2,Communications,NA,-36.8288326,174.741172,Closed,NA,North Shore,0
2017-04-01,Air,Cat2,Communications,NA,-43.8000035,176.4499955,Closed,NA,Unknown,0
2017-04-01,Marine,Cat2,Communications,NA,-37.7399972,177.6833365,Closed,NA,Eastern Bay of Plenty,0
2017-04-01,Marine,Cat2,Communications,NA,-27.268457,132.030233,Closed,NA,Unknown,0
2017-04-01,Marine,Cat2,Communications,NA,-45.3615002,170.8568376,Closed,NA,Otago Coastal,0
2017-04-01,Marine,Cat2,SAROP,NA,-39.58333,177.9500044,Closed,NA,Unknown,0
2017-04-01,Marine,Cat2,SAROP,NA,-39.6716627,177.1750013,Closed,NA,Hawkes Bay,0
2017-04-01,Land,Cat2,SAROP,NA,-41.702165,172.1645016,Closed,NA,West Coast,0
2017-04-01,Land,Cat2,SAROP,NA,-39.6066637,176.4155024,Closed,NA,Hawkes Bay,0
2017-04-01,Air,Cat2,Communications,NA,-41.2576704,175.3015028,Closed,NA,Wairarapa,0
2017-04-01,Land,Cat2,Communications,NA,-39.9244962,176.1533327,Closed,NA,Hawkes Bay,0
2017-04-01,Air,Cat2,Communications,NA,-42.4591629,171.189838,Closed,NA,West Coast,0
2017-04-01,Land,Cat2,SAROP,NA,-42.8978294,171.4245024,Closed,NA,West Coast,0
2017-04-01,Marine,Cat2,Communications,NA,-36.7695032,174.6108389,Closed,NA,Rodney,0
2017-04-01,Land,Cat2,SAROP,NA,-44.6211658,168.2054986,Closed,NA,Otago Lakes Central,0
2017-04-01,Land,Cat2,Communications,NA,-6.378572,155.378788,Closed,NA,Unknown,0
2017-04-01,Land,Cat2,Communications,NA,-43.8011695,172.970003,Closed,NA,Canterbury Metro,0
2017-04-01,Undetermined,Cat2,Communications,NA,-7.028474,144.368991,Closed,NA,Unknown,0
2017-04-01,Land,Cat2,SAROP,NA,-40.5488366,175.9821666,Closed,NA,Manawatu,0
2017-04-01,Air,Cat2,Communications,NA,37.68493,-97.330123,Closed,NA,Unknown,0
